282	['1332', '164', '641', '81', '85', '28', '727', '163']	['9239', '419', '81', '85', '28', '34']
283	['12', '50', '826', '43', '63']	['12', '22', '1016', '50', '826']
284	['479', '20', '382', '16', '4986', '122']	['479', '20', '382', '16', '138']
285	['478', '670', '869', '399', '23', '35']	['478', '1905', '478', '53', '869', '180', '168', '399']
286	['121', '198', '2', '214', '198', '735']	['214', '198', '735']
287	['855', '0', '6415', '11584', '6415', '11585', '6415', '5542', '1724', '4250', '6415', '38', '16', '13']	['855', '0', '6415', '11584', '6415', '11585', '6415', '5542', '1724', '4250', '6415', '38', '16', '13']
288	['52', '171', '776', '121', '1680']	['121', '1680', '51']
289	['1198', '41', '12', '8', '25', '137', '751', '186', '142', '132', '161', '144', '25', '137', '41']	['1198', '41', '12', '8', '25', '137', '751', '132', '161', '144', '25', '137', '41', '56', '113', '939']
290	['955', '1191', '121', '506', '2', '1', '336', '436', '121', '506']	['955', '1191', '121', '506', '2', '1', '336', '436', '8894', '1370']
291	['2905', '50', '513', '12', '503']	['406', '366', '513', '406', '35', '12', '17', '503']
292	['467', '126', '6', '8759', '90', '15', '760']	['1229', '27', '748', '88', '21', '760']
293	['479', '20', '382', '16', '4986', '122']	['479', '20', '382', '16', '755', '340']
294	['1155', '2651', '206', '5428']	['1155', '2651', '206', '249', '7', '15', '1075', '5428']
295	['6', '5', '2408', '264', '23', '2238', '17', '4898']	['75', '202', '6565', '117', '2', '264', '6', '951', '4898']
296	['3443', '97', '10']	['3443', '97', '0', '97', '7', '89', '4', '4669']
297	['2988', '386', '1267', '13']	['475', '1608', '160', '934', '386', '13']
298	['42', '904', '81', '228', '375', '68', '183', '3998', '1', '21', '559']	['6', '904', '81', '228', '375', '68', '183', '3998', '21', '559', '4']
299	['1739', '17', '227']	['1739', '1101']
300	['100', '430', '2362']	['100', '2362', '430']
301	['1077', '1753', '41', '8', '3613', '737', '213']	['6', '1077', '1753', '41', '8', '3613', '5', '319', '213']
302	['370', '8760', '450']	['370', '1282', '82', '136']
303	['996', '1073', '830', '211', '340']	['13', '996', '1073', '830', '330']
304	['351', '118', '892', '430']	['351', '118', '892', '430']
305	['47', '14', '33', '4', '1954']	['47', '386', '69', '5343', '23', '5', '1954']
306	['265', '20', '516', '2429', '462', '1636', '49', '107', '118', '259', '18']	['265', '20', '516', '2429', '462', '1636', '107', '118', '259', '18', '340']
307	['92', '443', '644', '103', '1', '100', '21', '78', '1019']	['60', '4400', '1276', '4', '78', '358', '339', '100', '21', '78', '1019']
308	['64', '21', '202', '5', '215', '37']	['202', '34', '379', '5', '186']
309	['176', '979', '5911', '452', '149', '4825', '3335']	['149', '979', '29', '284', '1025', '4665', '69', '4825', '3335', '68']
310	['324', '79', '174', '3', '278', '140']	['324', '3593', '180', '3611', '527', '3814', '368', '140']
311	['155', '1634', '201', '1037', '13', '76', '6157']	['155', '285', '1634', '201', '543', '1037', '76', '4', '1582']
312	['81', '85', '28', '2490', '89']	['81', '85', '28', '2490', '291', '63', '89']
313	['1149', '95', '437']	['6682', '1264', '363', '967', '227']
314	['558', '146', '280', '10', '168']	['375', '558', '2363', '168']
315	['51', '34', '7', '642', '38', '49', '70', '378', '38', '83']	['38', '51', '34', '7', '642', '2887', '49', '70', '378', '38', '83']
316	['458', '1242', '7267', '1608', '6868', '6869', '35', '294']	['458', '535', '963', '2942', '350', '114', '6868', '6869', '653', '69', '35', '294']
317	['571', '548', '76', '905', '981', '23', '5086']	['1079', '571', '320', '76', '905', '6314', '23', '719']
318	['1556', '3100', '1343', '5153', '340']	['1556', '1121', '1850', '53']
319	['2642', '3129', '6592', '347', '9']	['2642', '347', '8926', '0', '347', '640', '9']
320	['711', '357', '109']	['711', '357', '138']
321	['3817', '852', '1474', '260', '19', '18']	['3817', '243', '268', '470', '174', '1747', '470', '68']
322	['1149', '564', '571', '109']	['1149', '564', '571', '394', '11']
323	['5899', '44']	['673', '5899', '2045', '1413', '1130', '44']
324	['20', '20', '383', '687', '105', '1311', '3246', '20', '1314', '127', '20', '20', '383', '24', '206', '24', '44']	['20', '20', '383', '687', '1311', '3246', '20', '1314', '127', '20', '20', '383', '24', '206', '24', '44']
325	['83', '106', '43']	['91', '1246', '11', '1001', '106', '43']
326	['192', '581', '42', '16', '215', '37', '53', '192', '1495']	['1252', '744', '209', '192', '3283', '581', '42', '16', '215', '37']
327	['2642', '3129', '6592', '347', '9']	['1580', '8926', '1699', '9']
328	['5657', '392']	['287', '13', '24']
329	['20', '804', '1', '16', '459', '118', '6865', '218']	['20', '219', '16', '459', '66', '118', '2786', '63']
330	['94', '806', '2862', '1319', '558', '608', '7', '3000', '1', '648']	['51', '806', '2862', '1319', '558', '608', '7', '3000', '1', '648']
331	['831', '1664', '1542']	['2939', '38', '1272', '1020']
332	['950', '2758', '1326', '72', '147', '8757', '682', '1128', '817']	['467', '8', '950', '2758', '1326', '72', '147', '2', '1747', '130', '1128', '817']
333	['12', '8', '4', '339', '224', '149', '50', '1', '253', '787', '149', '45']	['12', '8', '4', '339', '224', '50', '358', '1131', '149', '72', '2983']
334	['1062', '263', '1858', '263', '2056', '3249', '5', '9']	['1062', '263', '368', '368', '263', '2056', '3249', '5', '9']
335	['245', '1487', '669', '1852', '407', '155', '534', '12', '8908', '130', '152', '62']	['245', '407', '23', '2611', '12', '22', '682', '152', '62']
336	['2349', '1196', '521', '617', '247', '220']	['2349', '1196', '521', '617', '247', '220']
337	['8761', '113', '7545', '2707', '126', '347', '384']	['149', '347', '5233', '126', '147', '9']
338	['608', '5678']	['91', '11', '608', '5678']
339	['29', '39', '135', '26']	['530', '4', '0', '10', '330', '147', '587']
340	['601', '25', '390', '1709', '3939', '22', '45', '561', '1350']	['390', '417', '3939', '22', '561']
341	['1875', '2801', '191', '89']	['1875', '89']
342	['14', '33', '217', '216', '246']	['217', '14', '33', '5', '635', '611']
343	['31', '89', '1', '161']	['31', '161', '109']
344	['182', '2315', '4', '646', '1704', '3777', '11', '49', '173']	['30', '2315', '4', '646', '1704', '3777', '49', '53', '12']
345	['845', '216']	['45', '216', '845']
346	['189', '1', '1015', '39']	['189', '69', '1015', '39']
347	['21', '1194', '164', '1019', '164', '119', '939']	['590', '403', '187', '1019', '102']
348	['848', '3858', '793', '5472']	['1864', '0', '61', '140']
349	['335', '41', '153', '5', '460', '151']	['356', '335', '41', '153', '5']
350	['204', '142', '103', '1', '2066', '55', '31']	['204', '343', '103', '1', '2066', '55', '31']
351	['175', '794', '1888', '227']	['170', '1292', '794', '1888', '8', '17', '227']
352	['3204', '633', '1808', '2']	['1808', '856']
353	['1543', '59', '10', '231', '903']	['36', '204', '59', '1020', '8', '90', '1008']
354	['6291', '1669', '2535', '44']	['6', '868', '1669', '2535', '2842', '433', '17', '44']
355	['849', '1013', '438', '4598', '38', '1073', '3469', '11']	['438', '4598', '38', '438']
356	['426', '13', '467', '138']	['3381', '13', '46', '138']
357	['34', '530', '5495', '100', '352']	['48', '34', '61', '530', '5495', '100', '352']
358	['2559', '8260', '48', '46', '126', '2237']	['2559', '8260', '1229', '384']
359	['100', '379', '283', '129', '1018', '22', '1088', '1', '61', '367', '344']	['29', '210', '4235', '70', '367', '28']
360	['283', '129', '7', '374', '345', '470', '22', '16', '78', '242']	['145', '242', '78', '4', '197', '32', '67']
361	['66', '2', '107', '66', '18', '22', '576', '520', '3066', '4727', '1393', '148', '163', '176', '650', '322']	['66', '2', '107', '1256', '66', '18', '236', '576', '520', '3066', '4727', '1393', '148', '163', '176', '650', '322']
362	['1277', '377', '8', '181', '551', '751']	['1176', '36', '55', '31', '8', '131', '3074', '551', '751']
363	['767', '463', '454', '152', '13', '159', '861', '276', '19', '18']	['454', '767', '463', '579', '13', '159', '550', '276', '19', '18']
364	['27', '97', '2', '51', '54']	['97', '2', '427', '54']
365	['11586', '4017', '12', '8', '131', '181', '366', '513', '264', '35', '15', '9']	['12', '8', '181', '76', '106', '613', '59', '5753', '23', '15', '9']
366	['2366', '1825', '2389', '63']	['168', '2366', '1825', '2389']
367	['300', '2318', '327', '913', '9245', '637']	['300', '2318', '327', '913', '0', '637', '430']
368	['6058', '183', '42', '7', '4632', '2839', '349', '381']	['2595', '381', '110', '119', '605', '11']
369	['36', '596', '2356', '139', '32', '213', '9', '2134']	['42', '363', '2134', '584', '238', '15', '328', '36', '9', '213']
370	['417', '2', '38', '723', '1293', '622', '25', '591', '696', '24', '13']	['417', '2', '38', '342', '1293', '622', '25', '591', '696', '24', '13']
371	['34', '486', '200', '2', '1099', '2736', '7174', '316', '526', '2736']	['267', '300', '182', '711', '2736', '109', '15']
372	['7738', '237', '1597', '96', '162']	['3029', '1597', '8559', '1177', '11611']
373	['407', '237', '235', '4', '23', '35', '35']	['237', '407', '235', '4', '23', '35', '35']
374	['770', '42', '1006', '61', '1535']	['770', '112', '808', '3561']
375	['475', '3992', '2647', '3919', '612', '311']	['501', '3992', '2647', '26', '1355', '294', '340']
376	['3254', '42', '94', '1363', '0', '1363', '7166', '3005', '1086']	['77', '42', '4376', '3005', '1086', '42', '94', '1363', '7166']
377	['461', '1059']	['556', '461', '3486', '1059']
378	['1843', '1913', '1267', '275']	['1913', '1843', '1267', '17', '275']
379	['1444', '389', '2821', '199', '1099', '71', '1537']	['389', '1099', '3474', '71']
380	['1116', '433', '69', '623', '4977', '1254']	['3520', '1116', '433', '882', '623', '4977', '1254', '330']
381	['2022', '7175', '11587', '11588']	['4589', '7175', '86', '719']
382	['2138', '435', '4', '8558', '140']	['2093', '2138', '435', '143', '238', '986', '3599']
383	['317', '17', '316', '60']	['208', '8', '112', '331', '316', '1652']
384	['92', '103', '1', '31', '7', '32', '858', '318']	['31', '7', '1', '6102', '858', '41', '89', '24', '32']
385	['3987', '2823', '1634', '201', '15', '3987', '462', '15', '9']	['9126', '1634', '201', '15', '3987', '462', '24', '9']
386	['1674', '321']	['1674', '24', '321']
387	['775', '3', '27', '11', '16', '1958']	['385', '2332', '3', '83', '43', '429']
388	['3909', '9246', '60', '1841', '2218', '48', '46', '7257', '191', '18', '314']	['237', '600', '416', '1841', '2218', '48', '46', '18', '868', '112', '9', '455']
389	['1601', '20', '804', '500', '165', '20', '334', '674', '9247', '135', '127', '9248', '37', '16', '44']	['16', '44', '1601', '20', '804', '500', '165', '20', '334', '674', '9247', '135', '127', '9248', '37', '38']
390	['3260', '917', '85', '28', '277']	['85', '28', '277', '723', '17', '2']
391	['3895', '39']	['170', '986', '0', '3895', '493', '445', '39', '23', '5', '936']
392	['1181', '1914', '6', '1963', '1011', '11']	['1181', '1914', '6', '8980', '1963', '1089', '9100', '1963', '808', '1059']
393	['547', '3', '235', '139', '811', '410', '5290', '997']	['547', '27', '1080', '410', '5290', '997']
394	['204', '142', '103', '1', '2066', '55', '31']	['204', '55', '31', '37', '109']
395	['267', '572', '156']	['267', '4', '156', '1', '24', '9203', '479']
396	['57', '1039', '57', '311', '1140', '2330']	['57', '442', '177', '87', '57', '1039', '17', '5606', '2330']
397	['562', '2', '13', '159', '861', '3657', '271', '19']	['562', '2', '13', '159', '861', '3657', '271', '5', '2340', '639']
398	['92', '459', '388', '6585']	['42', '6336', '388', '6585']
399	['1032', '66', '3', '66', '59', '27', '32', '32', '827', '66', '59', '93']	['174', '686', '1251', '119']
400	['4329', '1437']	['4329', '1437', '982']
401	['1069', '4548', '51', '6587', '54']	['1069', '697', '3499', '23', '51', '54']
402	['248', '2025', '5658', '772', '6870', '24', '44']	['248', '2025', '5658', '772', '6870', '44']
403	['1128', '817', '554', '96', '264', '2280', '147', '797', '1206']	['46', '2191', '1206', '3323']
404	['514', '127', '365', '535', '124', '121', '201', '1979', '960', '127', '121', '2739', '24', '44']	['514', '127', '365', '124', '121', '201', '1979', '960', '127', '121', '2739', '24', '44']
405	['31', '235', '8', '1563', '811', '1', '5', '78', '196', '432']	['31', '235', '1563', '811', '5', '941', '0', '166']
406	['2351', '228', '904', '100', '9', '872', '9', '216', '3586', '838', '13']	['2351', '228', '100', '16', '9']
407	['116', '129', '27', '93', '129', '242', '441', '2', '250', '242', '100', '16', '13']	['3563', '407', '27', '32', '242', '1903', '11612', '242', '29', '17', '13']
408	['105', '104', '145', '3', '48', '180', '72', '35']	['35', '105', '104', '145', '3', '48', '180', '72']
409	['100', '379', '283', '129', '1018', '22', '1088', '1', '61', '367', '344']	['91', '100', '13', '283', '129', '1018', '1088', '34', '112', '61', '367', '344', '34']
410	['1328', '467', '4217', '9249', '239', '1577', '650']	['48', '46', '8', '296', '650', '0', '111', '348', '4217', '389', '585']
411	['3242', '171', '92', '185', '31', '218', '14', '24', '395']	['3242', '171', '92', '185', '2053', '3', '218', '14', '24', '395']
412	['31', '55', '301', '8', '92', '39']	['60', '55', '36', '31', '236', '39', '5', '107']
413	['398', '376', '3596', '723', '1876', '868', '376', '534']	['669', '398', '376', '534', '108', '1777', '398', '376', '4818', '0', '376']
414	['75', '71', '1753', '759']	['5805', '0', '75', '71', '7', '6056', '5082', '218', '63']
415	['1506', '639', '45', '3104', '8762', '207']	['1017', '209', '639', '3104', '1', '68', '26', '1045']
416	['547', '1160', '681', '180', '211']	['733', '1449', '2859']
417	['30', '50', '407', '4', '23', '905', '981', '405', '2048', '35']	['815', '407', '4', '23', '905', '981', '944', '2048', '35']
418	['2593', '6864', '1', '192', '1161', '872']	['2593', '6864', '1161', '872', '321', '4604', '180', '191', '163']
419	['1092', '14', '33', '99', '171', '504', '561', '1350']	['99', '1511', '390', '561', '2253']
420	['85', '28', '675']	['272', '85', '28', '40', '1836']
421	['20', '127', '183', '1', '5', '960']	['20', '127', '183', '1', '5', '418']
422	['248', '2025', '5658', '772', '6870', '24', '44']	['738', '2464', '0', '2565', '17', '44']
423	['1530', '917', '287', '1317']	['95', '195', '923', '1317']
424	['121', '214', '349', '206', '1', '133', '628', '351', '52', '24']	['5935', '5448', '279', '9050', '0', '5', '220']
425	['1202', '4', '23', '17', '246']	['43', '33', '182', '246', '1175', '4', '23', '17', '246']
426	['1467', '3332', '1085', '7574', '4', '9']	['1467', '3332', '3608', '8872', '18', '4', '9', '57', '10']
427	['1027', '1378', '143']	['6', '11', '1027', '1378', '2551', '1838', '2815', '68']
428	['908', '20', '20', '383', '1', '16', '8763', '791', '207', '151']	['908', '20', '20', '383', '27', '8763', '791', '207', '151']
429	['906', '1855', '171', '400', '2051']	['12', '8', '181', '47', '906', '1813', '8', '358', '4288', '25']
430	['1496', '2058', '60', '1979', '1', '16', '2383', '1496', '2058', '60', '118', '3267', '259']	['91', '1496', '2058', '60', '1979', '396', '2383', '1496', '2058', '60', '118', '3267', '259', '877']
431	['50', '535', '302', '167', '1142', '30', '152', '541', '114', '161', '80', '8', '302', '250', '2060', '114', '100', '1', '583']	['50', '535', '302', '167', '1142', '30', '152', '541', '114', '161', '80', '8', '302', '250', '2060', '114']
432	['828', '600', '745', '616', '3260', '342', '437']	['272', '1869', '745', '616', '2', '246', '143', '437']
433	['103', '300', '505', '371', '1473', '903', '31', '1', '301']	['103', '27', '3', '505', '1473']
434	['1472', '546', '910', '554', '87', '162']	['1472', '3206', '554', '87', '162']
435	['121', '46', '179', '27', '330', '364', '115', '59', '372', '794', '271', '491', '19']	['48', '46', '121', '69', '364', '491', '19', '59', '372', '271']
436	['2802', '2171', '3580', '1', '94']	['94', '2802', '2171', '3580', '140']
437	['4329', '1437']	['3960', '421']
438	['64', '135', '367', '151', '21', '298', '303', '80', '74', '87', '1', '16', '19', '9', '18']	['64', '135', '367', '151', '21', '298', '303', '80', '74', '87', '61', '674']
439	['933', '125', '1460', '3960', '195', '178', '2047']	['933', '3669', '3002', '52', '21', '473']
440	['5202']	['0']
441	['117', '70', '3618']	['21', '117', '70', '5', '151']
442	['539', '47', '124', '796', '74', '87', '22', '19', '662']	['23', '27', '810', '2', '124', '529', '74', '193', '10', '491', '19', '662']
